date,player_key,player_id,player,source_type,transaction_type,source_team_key,source_team_name,destination_team_key,destination_team_name
2023-10-11 07:10:10,423.p.100016,100016,Minnesota,waivers,add,,,423.l.129200.t.9,The Hebrew Hammer
2023-10-11 07:10:10,423.p.100020,100020,New York,team,drop,423.l.129200.t.9,The Hebrew Hammer,,
2023-10-11 07:10:10,423.p.29288,29288,Tyler Boyd,waivers,add,,,423.l.129200.t.1,F.Y.H.
2023-10-11 07:10:10,423.p.32727,32727,Van Jefferson,team,drop,423.l.129200.t.1,F.Y.H.,,
2023-10-11 04:01:40,423.p.33514,33514,Chuba Hubbard,team,drop,423.l.129200.t.4,Greek Magic,,
2023-10-10 15:29:50,423.p.29238,29238,Ezekiel Elliott,team,drop,423.l.129200.t.7,Romo-Erotica,,
2023-10-10 11:39:04,423.p.100017,100017,New England,team,drop,423.l.129200.t.6,Poon Monsoon,,
2023-10-09 03:55:02,423.p.100027,100027,Tampa Bay,freeagents,add,,,423.l.129200.t.7,Romo-Erotica
2023-10-09 03:55:02,423.p.40090,40090,Marvin Mims Jr.,team,drop,423.l.129200.t.7,Romo-Erotica,,
2023-10-08 19:27:00,423.p.40074,40074,Luke Musgrave,freeagents,add,,,423.l.129200.t.7,Romo-Erotica
2023-10-08 15:14:03,423.p.30552,30552,Matt Breida,freeagents,add,,,423.l.129200.t.1,F.Y.H.
2023-10-08 15:14:03,423.p.30227,30227,Samaje Perine,team,drop,423.l.129200.t.1,F.Y.H.,,
2023-10-08 14:20:40,423.p.33445,33445,Tutu Atwell,team,drop,423.l.129200.t.10,The Moose Knucklers,,
2023-10-08 13:16:58,423.p.100017,100017,New England,freeagents,add,,,423.l.129200.t.6,Poon Monsoon
2023-10-08 13:16:58,423.p.30115,30115,Mitchell Trubisky,team,drop,423.l.129200.t.6,Poon Monsoon,,
2023-10-08 05:24:49,423.p.30115,30115,Mitchell Trubisky,freeagents,add,,,423.l.129200.t.6,Poon Monsoon
2023-10-08 05:24:49,423.p.33415,33415,Rashod Bateman,team,drop,423.l.129200.t.6,Poon Monsoon,,
2023-10-07 17:20:49,423.p.40084,40084,Rashee Rice,freeagents,add,,,423.l.129200.t.2,Big Ditkas
2023-10-07 17:20:49,423.p.33967,33967,Jameson Williams,team,drop,423.l.129200.t.2,Big Ditkas,,
2023-10-07 07:09:45,423.p.100004,100004,Cincinnati,waivers,add,,,423.l.129200.t.5,Johnny Utah
2023-10-07 07:09:45,423.p.40138,40138,Aidan O'Connell,team,drop,423.l.129200.t.5,Johnny Utah,,
2023-10-06 00:43:03,423.p.33998,33998,Wan'Dale Robinson,freeagents,add,,,423.l.129200.t.3,Fuck Yas all
2023-10-06 00:43:03,423.p.28389,28389,Jameis Winston,team,drop,423.l.129200.t.3,Fuck Yas all,,
2023-10-04 20:44:30,423.p.33781,33781,Riley Patterson,freeagents,add,,,423.l.129200.t.9,The Hebrew Hammer
2023-10-04 20:44:30,423.p.34344,34344,Cameron Dicker,team,drop,423.l.129200.t.9,The Hebrew Hammer,,
2023-10-04 20:43:56,423.p.100020,100020,New York,freeagents,add,,,423.l.129200.t.9,The Hebrew Hammer
2023-10-04 20:43:56,423.p.100004,100004,Cincinnati,team,drop,423.l.129200.t.9,The Hebrew Hammer,,
2023-10-04 20:43:12,423.p.30213,30213,Jonnu Smith,freeagents,add,,,423.l.129200.t.9,The Hebrew Hammer
2023-10-04 20:43:12,423.p.33443,33443,Pat Freiermuth,team,drop,423.l.129200.t.9,The Hebrew Hammer,,
2023-10-04 17:40:34,423.p.26804,26804,Latavius Murray,freeagents,add,,,423.l.129200.t.6,Poon Monsoon
2023-10-04 17:40:34,423.p.30552,30552,Matt Breida,team,drop,423.l.129200.t.6,Poon Monsoon,,
2023-10-04 15:54:46,423.p.33967,33967,Jameson Williams,freeagents,add,,,423.l.129200.t.2,Big Ditkas
2023-10-04 15:54:46,423.p.100017,100017,New England,team,drop,423.l.129200.t.2,Big Ditkas,,
2023-10-04 12:50:57,423.p.33514,33514,Chuba Hubbard,freeagents,add,,,423.l.129200.t.4,Greek Magic
2023-10-04 07:10:20,423.p.40121,40121,Michael Wilson,waivers,add,,,423.l.129200.t.6,Poon Monsoon
2023-10-04 07:10:20,423.p.40696,40696,Jaleel McLaughlin,waivers,add,,,423.l.129200.t.11,WARREN MOON
2023-10-04 07:10:20,423.p.100008,100008,Detroit,waivers,add,,,423.l.129200.t.2,Big Ditkas
2023-10-04 07:10:20,423.p.100030,100030,Jacksonville,team,drop,423.l.129200.t.2,Big Ditkas,,
2023-10-04 07:10:20,423.p.33390,33390,Zach Wilson,waivers,add,,,423.l.129200.t.6,Poon Monsoon
2023-10-04 07:10:20,423.p.33465,33465,Joshua Palmer,team,drop,423.l.129200.t.6,Poon Monsoon,,
2023-10-04 07:10:20,423.p.100028,100028,Washington,waivers,add,,,423.l.129200.t.12,Yordong
2023-10-04 07:10:20,423.p.100005,100005,Cleveland,team,drop,423.l.129200.t.12,Yordong,,
2023-10-04 00:01:55,423.p.32782,32782,Joshua Kelley,team,drop,423.l.129200.t.11,WARREN MOON,,
2023-10-01 16:29:31,423.p.27648,27648,Logan Thomas,freeagents,add,,,423.l.129200.t.8,Spark that Spliff
2023-10-01 16:29:31,423.p.30230,30230,Josh Reynolds,team,drop,423.l.129200.t.8,Spark that Spliff,,
2023-10-01 15:21:34,423.p.31945,31945,Justice Hill,freeagents,add,,,423.l.129200.t.3,Fuck Yas all
2023-10-01 15:21:34,423.p.24822,24822,Andy Dalton,team,drop,423.l.129200.t.3,Fuck Yas all,,
2023-10-01 13:58:22,423.p.40138,40138,Aidan O'Connell,freeagents,add,,,423.l.129200.t.5,Johnny Utah
2023-10-01 13:58:22,423.p.9547,9547,Brian Hoyer,team,drop,423.l.129200.t.5,Johnny Utah,,
2023-10-01 13:39:01,423.p.9547,9547,Brian Hoyer,freeagents,add,,,423.l.129200.t.5,Johnny Utah
2023-10-01 13:39:01,423.p.31144,31144,Marquez Valdes-Scantling,team,drop,423.l.129200.t.5,Johnny Utah,,
2023-10-01 13:06:16,423.p.100030,100030,Jacksonville,freeagents,add,,,423.l.129200.t.2,Big Ditkas
2023-10-01 13:06:16,423.p.33973,33973,Treylon Burks,team,drop,423.l.129200.t.2,Big Ditkas,,
2023-09-29 16:54:39,423.p.40090,40090,Marvin Mims Jr.,freeagents,add,,,423.l.129200.t.7,Romo-Erotica
2023-09-29 16:54:39,423.p.40074,40074,Luke Musgrave,team,drop,423.l.129200.t.7,Romo-Erotica,,
2023-09-29 00:14:52,423.p.100007,100007,Denver,freeagents,add,,,423.l.129200.t.3,Fuck Yas all
2023-09-29 00:14:52,423.p.100027,100027,Tampa Bay,team,drop,423.l.129200.t.3,Fuck Yas all,,
2023-09-29 00:13:48,423.p.28389,28389,Jameis Winston,freeagents,add,,,423.l.129200.t.3,Fuck Yas all
2023-09-29 00:13:48,423.p.30120,30120,Mike Williams,team,drop,423.l.129200.t.3,Fuck Yas all,,
2023-09-28 18:58:01,423.p.40641,40641,Keaton Mitchell,freeagents,add,,,423.l.129200.t.11,WARREN MOON
2023-09-28 18:58:01,423.p.33113,33113,Juwan Johnson,team,drop,423.l.129200.t.11,WARREN MOON,,
2023-09-27 18:22:54,423.p.40074,40074,Luke Musgrave,freeagents,add,,,423.l.129200.t.7,Romo-Erotica
2023-09-27 18:22:54,423.p.40240,40240,Deuce Vaughn,team,drop,423.l.129200.t.7,Romo-Erotica,,
2023-09-27 16:53:36,423.p.31945,31945,Justice Hill,team,drop,423.l.129200.t.8,Spark that Spliff,,
2023-09-27 13:21:17,423.p.34088,34088,Romeo Doubs,freeagents,add,,,423.l.129200.t.12,Yordong
2023-09-27 13:21:17,423.p.32010,32010,Gardner Minshew II,team,drop,423.l.129200.t.12,Yordong,,
2023-09-27 07:10:20,423.p.100004,100004,Cincinnati,waivers,add,,,423.l.129200.t.9,The Hebrew Hammer
2023-09-27 07:10:20,423.p.100030,100030,Jacksonville,team,drop,423.l.129200.t.9,The Hebrew Hammer,,
2023-09-27 07:10:20,423.p.29238,29238,Ezekiel Elliott,waivers,add,,,423.l.129200.t.7,Romo-Erotica
2023-09-27 07:10:20,423.p.34062,34062,Cade Otton,team,drop,423.l.129200.t.7,Romo-Erotica,,
2023-09-27 07:10:20,423.p.40129,40129,Jake Moody,waivers,add,,,423.l.129200.t.12,Yordong
2023-09-27 07:10:20,423.p.31137,31137,Daniel Carlson,team,drop,423.l.129200.t.12,Yordong,,
2023-09-27 07:10:20,423.p.33465,33465,Joshua Palmer,waivers,add,,,423.l.129200.t.6,Poon Monsoon
2023-09-27 07:10:20,423.p.30175,30175,JuJu Smith-Schuster,team,drop,423.l.129200.t.6,Poon Monsoon,,
2023-09-27 07:10:20,423.p.40118,40118,De'Von Achane,waivers,add,,,423.l.129200.t.2,Big Ditkas
2023-09-27 07:10:20,423.p.100020,100020,New York,team,drop,423.l.129200.t.2,Big Ditkas,,
2023-09-27 07:10:20,423.p.33408,33408,Kadarius Toney,waivers,add,,,423.l.129200.t.9,The Hebrew Hammer
2023-09-27 07:10:20,423.p.30150,30150,Zay Jones,team,drop,423.l.129200.t.9,The Hebrew Hammer,,
2023-09-25 13:56:35,423.p.34062,34062,Cade Otton,freeagents,add,,,423.l.129200.t.7,Romo-Erotica
2023-09-25 13:56:35,423.p.40108,40108,Kendre Miller,team,drop,423.l.129200.t.7,Romo-Erotica,,
2023-09-24 14:09:56,423.p.34009,34009,Skyy Moore,freeagents,add,,,423.l.129200.t.6,Poon Monsoon
2023-09-23 12:36:31,423.p.30230,30230,Josh Reynolds,freeagents,add,,,423.l.129200.t.8,Spark that Spliff
2023-09-22 17:20:59,423.p.32010,32010,Gardner Minshew II,freeagents,add,,,423.l.129200.t.12,Yordong
2023-09-22 17:20:59,423.p.29238,29238,Ezekiel Elliott,team,drop,423.l.129200.t.12,Yordong,,
2023-09-22 14:43:36,423.p.40108,40108,Kendre Miller,freeagents,add,,,423.l.129200.t.7,Romo-Erotica
2023-09-22 14:43:36,423.p.40074,40074,Luke Musgrave,team,drop,423.l.129200.t.7,Romo-Erotica,,
2023-09-22 07:09:45,423.p.100005,100005,Cleveland,waivers,add,,,423.l.129200.t.12,Yordong
2023-09-22 07:09:45,423.p.33390,33390,Zach Wilson,team,drop,423.l.129200.t.12,Yordong,,
2023-09-22 01:08:58,423.p.24822,24822,Andy Dalton,freeagents,add,,,423.l.129200.t.3,Fuck Yas all
2023-09-21 18:35:05,423.p.27277,27277,Adam Thielen,freeagents,add,,,423.l.129200.t.10,The Moose Knucklers
2023-09-21 18:21:21,423.p.100009,100009,Green Bay,freeagents,add,,,423.l.129200.t.10,The Moose Knucklers
2023-09-21 18:21:21,423.p.100007,100007,Denver,team,drop,423.l.129200.t.10,The Moose Knucklers,,
2023-09-21 15:00:36,423.p.34063,34063,Dameon Pierce,team,trade,423.l.129200.t.11,WARREN MOON,423.l.129200.t.12,Yordong
2023-09-21 15:00:36,423.p.32696,32696,Jordan Love,team,trade,423.l.129200.t.12,Yordong,423.l.129200.t.11,WARREN MOON
2023-09-21 00:06:12,423.p.26658,26658,Zach Ertz,freeagents,add,,,423.l.129200.t.1,F.Y.H.
2023-09-21 00:06:12,423.p.34099,34099,Chigoziem Okonkwo,team,drop,423.l.129200.t.1,F.Y.H.,,
2023-09-21 00:05:45,423.p.27624,27624,Jerick McKinnon,freeagents,add,,,423.l.129200.t.1,F.Y.H.
2023-09-21 00:05:45,423.p.34125,34125,Ty Chandler,team,drop,423.l.129200.t.1,F.Y.H.,,
2023-09-20 13:46:43,423.p.100033,100033,Baltimore,freeagents,add,,,423.l.129200.t.4,Greek Magic
2023-09-20 13:46:43,423.p.100019,100019,New York,team,drop,423.l.129200.t.4,Greek Magic,,
2023-09-20 07:10:24,423.p.30199,30199,Kareem Hunt,waivers,add,,,423.l.129200.t.9,The Hebrew Hammer
2023-09-20 07:10:24,423.p.33514,33514,Chuba Hubbard,team,drop,423.l.129200.t.9,The Hebrew Hammer,,
2023-09-20 07:10:24,423.p.100030,100030,Jacksonville,waivers,add,,,423.l.129200.t.9,The Hebrew Hammer
2023-09-20 07:10:24,423.p.100011,100011,Indianapolis,team,drop,423.l.129200.t.9,The Hebrew Hammer,,
2023-09-20 07:10:24,423.p.40819,40819,Brandon Aubrey,waivers,add,,,423.l.129200.t.2,Big Ditkas
2023-09-20 07:10:24,423.p.28378,28378,Jason Myers,team,drop,423.l.129200.t.2,Big Ditkas,,
2023-09-20 07:10:24,423.p.40162,40162,Roschon Johnson,waivers,add,,,423.l.129200.t.5,Johnny Utah
2023-09-20 07:10:24,423.p.33582,33582,Elijah Mitchell,team,drop,423.l.129200.t.5,Johnny Utah,,
2023-09-20 07:10:24,423.p.34112,34112,Jerome Ford,waivers,add,,,423.l.129200.t.9,The Hebrew Hammer
2023-09-20 07:10:24,423.p.31882,31882,Irv Smith,team,drop,423.l.129200.t.9,The Hebrew Hammer,,
2023-09-20 07:10:24,423.p.30552,30552,Matt Breida,waivers,add,,,423.l.129200.t.6,Poon Monsoon
2023-09-20 07:10:24,423.p.30997,30997,Rashaad Penny,team,drop,423.l.129200.t.6,Poon Monsoon,,
2023-09-20 07:10:24,423.p.30248,30248,Joshua Dobbs,waivers,add,,,423.l.129200.t.3,Fuck Yas all
2023-09-20 07:10:24,423.p.40118,40118,De'Von Achane,team,drop,423.l.129200.t.3,Fuck Yas all,,
2023-09-19 18:26:50,423.p.31005,31005,Nick Chubb,team,drop,423.l.129200.t.10,The Moose Knucklers,,
2023-09-19 15:37:46,423.p.100005,100005,Cleveland,team,drop,423.l.129200.t.6,Poon Monsoon,,
2023-09-17 16:53:59,423.p.100011,100011,Indianapolis,freeagents,add,,,423.l.129200.t.9,The Hebrew Hammer
2023-09-17 16:53:59,423.p.100033,100033,Baltimore,team,drop,423.l.129200.t.9,The Hebrew Hammer,,
2023-09-17 15:36:12,423.p.34659,34659,Rashid Shaheed,freeagents,add,,,423.l.129200.t.12,Yordong
2023-09-17 15:36:12,423.p.32843,32843,Darnell Mooney,team,drop,423.l.129200.t.12,Yordong,,
2023-09-17 15:33:03,423.p.100023,100023,Pittsburgh,freeagents,add,,,423.l.129200.t.12,Yordong
2023-09-17 15:33:03,423.p.100001,100001,Atlanta,team,drop,423.l.129200.t.12,Yordong,,
2023-09-16 16:30:07,423.p.40119,40119,Tyjae Spears,freeagents,add,,,423.l.129200.t.8,Spark that Spliff
2023-09-16 16:30:07,423.p.31268,31268,Allen Lazard,team,drop,423.l.129200.t.8,Spark that Spliff,,
2023-09-16 07:09:54,423.p.31107,31107,Dalton Schultz,waivers,add,,,423.l.129200.t.4,Greek Magic
2023-09-16 07:09:54,423.p.30995,30995,Hayden Hurst,team,drop,423.l.129200.t.4,Greek Magic,,
2023-09-16 07:09:54,423.p.30175,30175,JuJu Smith-Schuster,waivers,add,,,423.l.129200.t.6,Poon Monsoon
2023-09-16 07:09:54,423.p.27624,27624,Jerick McKinnon,team,drop,423.l.129200.t.6,Poon Monsoon,,
2023-09-15 03:25:35,423.p.33514,33514,Chuba Hubbard,freeagents,add,,,423.l.129200.t.9,The Hebrew Hammer
2023-09-15 03:25:35,423.p.33798,33798,Deon Jackson,team,drop,423.l.129200.t.9,The Hebrew Hammer,,
2023-09-14 14:04:06,423.p.32756,32756,Zack Moss,freeagents,add,,,423.l.129200.t.11,WARREN MOON
2023-09-14 14:04:06,423.p.29288,29288,Tyler Boyd,team,drop,423.l.129200.t.11,WARREN MOON,,
2023-09-13 15:33:08,423.p.100005,100005,Cleveland,freeagents,add,,,423.l.129200.t.6,Poon Monsoon
2023-09-13 14:15:03,423.p.34120,34120,Kyren Williams,freeagents,add,,,423.l.129200.t.11,WARREN MOON
2023-09-13 14:15:03,423.p.40084,40084,Rashee Rice,team,drop,423.l.129200.t.11,WARREN MOON,,
2023-09-13 13:22:51,423.p.30995,30995,Hayden Hurst,freeagents,add,,,423.l.129200.t.4,Greek Magic
2023-09-13 13:22:51,423.p.30157,30157,Gerald Everett,team,drop,423.l.129200.t.4,Greek Magic,,
2023-09-13 13:05:33,423.p.100019,100019,New York,freeagents,add,,,423.l.129200.t.4,Greek Magic
2023-09-13 13:05:33,423.p.30175,30175,JuJu Smith-Schuster,team,drop,423.l.129200.t.4,Greek Magic,,
2023-09-13 07:10:25,423.p.31424,31424,Gus Edwards,waivers,add,,,423.l.129200.t.8,Spark that Spliff
2023-09-13 07:10:25,423.p.31051,31051,Michael Gallup,team,drop,423.l.129200.t.8,Spark that Spliff,,
2023-09-13 07:10:25,423.p.31945,31945,Justice Hill,waivers,add,,,423.l.129200.t.8,Spark that Spliff
2023-09-13 07:10:25,423.p.32725,32725,J.K. Dobbins,team,drop,423.l.129200.t.8,Spark that Spliff,,
2023-09-13 07:10:25,423.p.32231,32231,Jakobi Meyers,waivers,add,,,423.l.129200.t.4,Greek Magic
2023-09-13 07:10:25,423.p.100020,100020,New York,waivers,add,,,423.l.129200.t.2,Big Ditkas
2023-09-13 07:10:25,423.p.100028,100028,Washington,team,drop,423.l.129200.t.2,Big Ditkas,,
2023-09-13 07:10:25,423.p.32782,32782,Joshua Kelley,waivers,add,,,423.l.129200.t.11,WARREN MOON
2023-09-13 07:10:25,423.p.31107,31107,Dalton Schultz,team,drop,423.l.129200.t.11,WARREN MOON,,
2023-09-13 07:10:25,423.p.33390,33390,Zach Wilson,waivers,add,,,423.l.129200.t.12,Yordong
2023-09-13 07:10:25,423.p.27277,27277,Adam Thielen,team,drop,423.l.129200.t.12,Yordong,,
2023-09-13 07:10:25,423.p.34344,34344,Cameron Dicker,waivers,add,,,423.l.129200.t.9,The Hebrew Hammer
2023-09-13 07:10:25,423.p.9526,9526,Graham Gano,team,drop,423.l.129200.t.9,The Hebrew Hammer,,
2023-09-13 07:10:25,423.p.100027,100027,Tampa Bay,waivers,add,,,423.l.129200.t.3,Fuck Yas all
2023-09-13 07:10:25,423.p.100024,100024,Los Angeles,team,drop,423.l.129200.t.3,Fuck Yas all,,
2023-09-13 07:10:25,423.p.40168,40168,Puka Nacua,waivers,add,,,423.l.129200.t.7,Romo-Erotica
2023-09-13 07:10:25,423.p.33550,33550,Noah Gray,team,drop,423.l.129200.t.7,Romo-Erotica,,
2023-09-13 01:38:54,423.p.7200,7200,Aaron Rodgers,team,drop,423.l.129200.t.4,Greek Magic,,
2023-09-10 16:04:10,423.p.33445,33445,Tutu Atwell,freeagents,add,,,423.l.129200.t.10,The Moose Knucklers
2023-09-10 14:13:34,423.p.100030,100030,Jacksonville,team,drop,423.l.129200.t.6,Poon Monsoon,,
2023-09-10 12:46:56,423.p.32727,32727,Van Jefferson,freeagents,add,,,423.l.129200.t.1,F.Y.H.
2023-09-10 12:46:56,423.p.34009,34009,Skyy Moore,team,drop,423.l.129200.t.1,F.Y.H.,,
2023-09-07 22:42:48,423.p.33550,33550,Noah Gray,freeagents,add,,,423.l.129200.t.7,Romo-Erotica
2023-09-07 22:42:48,423.p.34088,34088,Romeo Doubs,team,drop,423.l.129200.t.7,Romo-Erotica,,
2023-09-07 18:42:12,423.p.100001,100001,Atlanta,freeagents,add,,,423.l.129200.t.12,Yordong
2023-09-07 18:42:12,423.p.100011,100011,Indianapolis,team,drop,423.l.129200.t.12,Yordong,,
2023-09-05 13:10:08,423.p.100026,100026,Seattle,freeagents,add,,,423.l.129200.t.5,Johnny Utah
2023-09-05 13:10:08,423.p.100020,100020,New York,team,drop,423.l.129200.t.5,Johnny Utah,,
2023-09-03 19:03:52,423.p.27120,27120,Brandon McManus,freeagents,add,,,423.l.129200.t.4,Greek Magic
2023-09-03 19:03:52,423.p.31928,31928,Dawson Knox,team,drop,423.l.129200.t.4,Greek Magic,,
2023-09-03 13:34:12,423.p.100030,100030,Jacksonville,freeagents,add,,,423.l.129200.t.6,Poon Monsoon
2023-09-03 13:33:51,423.p.34036,34036,Greg Dulcich,team,drop,423.l.129200.t.6,Poon Monsoon,,
2023-09-03 13:24:58,423.p.100007,100007,Denver,freeagents,add,,,423.l.129200.t.10,The Moose Knucklers
2023-09-03 13:24:58,423.p.100003,100003,Chicago,team,drop,423.l.129200.t.10,The Moose Knucklers,,
2023-09-02 06:20:54,423.p.9526,9526,Graham Gano,freeagents,add,,,423.l.129200.t.9,The Hebrew Hammer
2023-09-02 06:20:54,423.p.33781,33781,Riley Patterson,team,drop,423.l.129200.t.9,The Hebrew Hammer,,
2023-09-02 06:19:08,423.p.33781,33781,Riley Patterson,freeagents,add,,,423.l.129200.t.9,The Hebrew Hammer
2023-09-02 06:19:08,423.p.29792,29792,Ka'imi Fairbairn,team,drop,423.l.129200.t.9,The Hebrew Hammer,,
2023-09-02 06:16:21,423.p.33798,33798,Deon Jackson,freeagents,add,,,423.l.129200.t.9,The Hebrew Hammer
2023-09-02 06:16:21,423.p.31394,31394,Jeff Wilson Jr.,team,drop,423.l.129200.t.9,The Hebrew Hammer,,
2023-08-31 18:39:35,423.p.32843,32843,Darnell Mooney,freeagents,add,,,423.l.129200.t.12,Yordong
2023-08-31 18:39:35,423.p.40073,40073,Jonathan Mingo,team,drop,423.l.129200.t.12,Yordong,,
2023-08-27 23:01:08,423.p.40084,40084,Rashee Rice,freeagents,add,,,423.l.129200.t.11,WARREN MOON
2023-08-27 18:05:34,423.p.28378,28378,Jason Myers,freeagents,add,,,423.l.129200.t.2,Big Ditkas
2023-08-27 18:05:34,423.p.33967,33967,Jameson Williams,team,drop,423.l.129200.t.2,Big Ditkas,,
2023-08-27 17:57:38,423.p.100028,100028,Washington,freeagents,add,,,423.l.129200.t.2,Big Ditkas
2023-08-27 17:57:38,423.p.40162,40162,Roschon Johnson,team,drop,423.l.129200.t.2,Big Ditkas,,
2023-08-27 15:04:00,423.p.100033,100033,Baltimore,freeagents,add,,,423.l.129200.t.9,The Hebrew Hammer
2023-08-27 15:04:00,423.p.100029,100029,Carolina,team,drop,423.l.129200.t.9,The Hebrew Hammer,,
2023-08-27 14:38:06,423.p.34085,34085,Jake Ferguson,freeagents,add,,,423.l.129200.t.10,The Moose Knucklers
2023-08-27 14:38:06,423.p.26658,26658,Zach Ertz,team,drop,423.l.129200.t.10,The Moose Knucklers,,
2023-08-27 14:32:12,423.p.33422,33422,Elijah Moore,freeagents,add,,,423.l.129200.t.10,The Moose Knucklers
2023-08-27 14:32:12,423.p.32231,32231,Jakobi Meyers,team,drop,423.l.129200.t.10,The Moose Knucklers,,
