player_key,player_id,player_name,team,nfl_player_key,position,bye_week,points,league_key
414.p.25871,25871,Randy Bullock,Tennessee Titans,nfl.p.25871,K,6,87.00,414.l.153035
414.p.31090,31090,Will Dissly,Seattle Seahawks,nfl.p.31090,TE,11,86.90,414.l.153035
414.p.32870,32870,Quez Watkins,Philadelphia Eagles,nfl.p.32870,WR,7,86.50,414.l.153035
414.p.33798,33798,Deon Jackson,Indianapolis Colts,nfl.p.33798,RB,14,86.50,414.l.153035
414.p.34036,34036,Greg Dulcich,Denver Broncos,nfl.p.34036,TE,9,86.10,414.l.153035
414.p.30125,30125,Deshaun Watson,Cleveland Browns,nfl.p.30125,QB,9,85.58,414.l.153035
414.p.27589,27589,Allen Robinson II,Pittsburgh Steelers,nfl.p.27589,WR,9,84.90,414.l.153035
414.p.28592,28592,Darren Waller,New York Giants,nfl.p.28592,TE,9,84.80,414.l.153035
414.p.33637,33637,Ben Skowronek,Los Angeles Rams,nfl.p.33637,WR,7,84.30,414.l.153035
414.p.31320,31320,Trent Sherfield,Buffalo Bills,nfl.p.31320,WR,17,83.70,414.l.153035
414.p.33447,33447,Terrace Marshall Jr.,Carolina Panthers,nfl.p.33447,WR,13,83.00,414.l.153035
414.p.33348,33348,Nick Westbrook-Ikhine,Tennessee Titans,nfl.p.33348,WR,6,82.70,414.l.153035
414.p.32887,32887,Jauan Jennings,San Francisco 49ers,nfl.p.32887,WR,9,82.60,414.l.153035
414.p.24851,24851,Randall Cobb,New York Jets,nfl.p.24851,WR,10,81.70,414.l.153035
414.p.31074,31074,Nyheim Hines,Buffalo Bills,nfl.p.31074,RB,17,81.40,414.l.153035
414.p.32725,32725,J.K. Dobbins,Baltimore Ravens,nfl.p.32725,RB,10,81.20,414.l.153035
414.p.31981,31981,Hunter Renfrow,Las Vegas Raiders,nfl.p.31981,WR,6,81.00,414.l.153035
414.p.28408,28408,Nelson Agholor,Baltimore Ravens,nfl.p.28408,WR,10,79.20,414.l.153035
414.p.32727,32727,Van Jefferson,Los Angeles Rams,nfl.p.32727,WR,7,78.90,414.l.153035
414.p.26813,26813,Rex Burkhead,Houston Texans,nfl.p.26813,RB,6,77.40,414.l.153035
414.p.27648,27648,Logan Thomas,Washington Commanders,nfl.p.27648,TE,14,77.30,414.l.153035
414.p.31457,31457,Dontrell Hilliard,Tennessee Titans,nfl.p.31457,RB,6,77.20,414.l.153035
414.p.34068,34068,Daniel Bellinger,New York Giants,nfl.p.34068,TE,9,77.00,414.l.153035
414.p.33392,33392,Kyle Pitts,Atlanta Falcons,nfl.p.33392,TE,14,75.60,414.l.153035
414.p.31104,31104,Chase Edmonds,Tampa Bay Buccaneers,nfl.p.31104,RB,11,74.20,414.l.153035
414.p.34029,34029,Jelani Woods,Indianapolis Colts,nfl.p.34029,TE,14,74.20,414.l.153035
414.p.30115,30115,Mitch Trubisky,Pittsburgh Steelers,nfl.p.30115,QB,9,73.88,414.l.153035
414.p.31902,31902,Darrell Henderson Jr.,Jacksonville Jaguars,nfl.p.31902,RB,11,73.50,414.l.153035
414.p.32712,32712,Laviska Shenault Jr.,Carolina Panthers,nfl.p.32712,WR,13,72.70,414.l.153035
414.p.24793,24793,Julio Jones,Tampa Bay Buccaneers,nfl.p.24793,WR,11,70.40,414.l.153035
414.p.30278,30278,Jamal Agnew,Jacksonville Jaguars,nfl.p.30278,WR,11,70.30,414.l.153035
414.p.33199,33199,JaMycal Hasty,Jacksonville Jaguars,nfl.p.33199,RB,11,70.00,414.l.153035
414.p.32174,32174,Matthew Wright,Kansas City Chiefs,nfl.p.32174,K,8,70.00,414.l.153035
414.p.33550,33550,Noah Gray,Kansas City Chiefs,nfl.p.33550,TE,8,70.00,414.l.153035
414.p.32803,32803,Colby Parkinson,Seattle Seahawks,nfl.p.32803,TE,11,69.20,414.l.153035
414.p.32756,32756,Zack Moss,Indianapolis Colts,nfl.p.32756,RB,14,66.50,414.l.153035
414.p.34005,34005,Tyquan Thornton,New England Patriots,nfl.p.34005,WR,10,66.30,414.l.153035
414.p.31014,31014,Dante Pettis,Chicago Bears,nfl.p.31014,WR,14,65.20,414.l.153035
414.p.32782,32782,Joshua Kelley,Los Angeles Chargers,nfl.p.32782,RB,8,64.80,414.l.153035
414.p.31177,31177,Equanimeous St. Brown,Chicago Bears,nfl.p.31177,WR,14,64.70,414.l.153035
414.p.33592,33592,Shi Smith,Carolina Panthers,nfl.p.33592,WR,13,63.60,414.l.153035
414.p.33774,33774,Brock Wright,Detroit Lions,nfl.p.33774,TE,6,63.60,414.l.153035
414.p.32438,32438,Trenton Irwin,Cincinnati Bengals,nfl.p.32438,WR,17,63.20,414.l.153035
414.p.33445,33445,Tutu Atwell,Los Angeles Rams,nfl.p.33445,WR,7,63.20,414.l.153035
414.p.32785,32785,Harrison Bryant,Cleveland Browns,nfl.p.32785,TE,9,61.70,414.l.153035
414.p.24791,24791,A.J. Green,Arizona Cardinals,nfl.p.24791,WR,13,61.60,414.l.153035
414.p.34010,34010,Trey McBride,Arizona Cardinals,nfl.p.34010,TE,13,61.50,414.l.153035
414.p.31424,31424,Gus Edwards,Baltimore Ravens,nfl.p.31424,RB,10,61.30,414.l.153035
414.p.33515,33515,Kylen Granson,Indianapolis Colts,nfl.p.33515,TE,14,61.20,414.l.153035
414.p.27591,27591,Jarvis Landry,New Orleans Saints,nfl.p.27591,WR,14,60.20,414.l.153035
414.p.30552,30552,Matt Breida,New York Giants,nfl.p.30552,RB,9,59.80,414.l.153035
414.p.33408,33408,Kadarius Toney,Kansas City Chiefs,nfl.p.33408,WR,8,59.30,414.l.153035
414.p.34357,34357,Zonovan Knight,New York Jets,nfl.p.34357,RB,10,59.00,414.l.153035
414.p.31141,31141,Mike White,Miami Dolphins,nfl.p.31141,QB,11,58.58,414.l.153035
414.p.31114,31114,Justin Watson,Kansas City Chiefs,nfl.p.31114,WR,8,58.50,414.l.153035
414.p.31157,31157,Ray-Ray McCloud III,San Francisco 49ers,nfl.p.31157,WR,9,58.10,414.l.153035
414.p.31180,31180,Braxton Berrios,Miami Dolphins,nfl.p.31180,WR,11,57.68,414.l.153035
414.p.30788,30788,Cooper Rush,Dallas Cowboys,nfl.p.30788,QB,9,56.64,414.l.153035
414.p.32929,32929,Kendall Hinton,Denver Broncos,nfl.p.32929,WR,9,56.40,414.l.153035
414.p.8795,8795,Joe Flacco,New York Jets,nfl.p.8795,QB,10,56.34,414.l.153035
414.p.28545,28545,C.J. Uzomah,New York Jets,nfl.p.28545,TE,10,56.20,414.l.153035
414.p.30112,30112,Mo Alie-Cox,Indianapolis Colts,nfl.p.30112,TE,14,55.90,414.l.153035
414.p.29650,29650,J.D. McKissic,Washington Commanders,nfl.p.29650,RB,14,55.80,414.l.153035
414.p.33415,33415,Rashod Bateman,Baltimore Ravens,nfl.p.33415,WR,10,55.50,414.l.153035
414.p.31882,31882,Irv Smith Jr.,Cincinnati Bengals,nfl.p.31882,TE,17,55.20,414.l.153035
414.p.28531,28531,MyCole Pruitt,Atlanta Falcons,nfl.p.28531,TE,14,55.00,414.l.153035
414.p.33471,33471,Tommy Tremble,Carolina Panthers,nfl.p.33471,TE,13,54.40,414.l.153035
414.p.29785,29785,Chosen Anderson,Miami Dolphins,nfl.p.29785,WR,11,54.20,414.l.153035
414.p.28442,28442,Ameer Abdullah,Las Vegas Raiders,nfl.p.28442,RB,6,54.10,414.l.153035
414.p.24815,24815,Mark Ingram II,New Orleans Saints,nfl.p.24815,RB,14,54.10,414.l.153035
414.p.26753,26753,Kyle Juszczyk,San Francisco 49ers,nfl.p.26753,RB,9,53.60,414.l.153035
414.p.31061,31061,Tre'Quan Smith,New Orleans Saints,nfl.p.31061,WR,14,52.80,414.l.153035
414.p.30997,30997,Rashaad Penny,Philadelphia Eagles,nfl.p.30997,RB,7,52.20,414.l.153035
414.p.30213,30213,Jonnu Smith,Atlanta Falcons,nfl.p.30213,TE,14,52.00,414.l.153035
414.p.28730,28730,Damiere Byrd,Carolina Panthers,nfl.p.28730,WR,13,51.80,414.l.153035
414.p.28417,28417,Phillip Dorsett,Las Vegas Raiders,nfl.p.28417,WR,6,51.70,414.l.153035
414.p.33998,33998,Wan'Dale Robinson,New York Giants,nfl.p.33998,WR,9,51.60,414.l.153035
414.p.29281,29281,Michael Thomas,New Orleans Saints,nfl.p.29281,WR,14,51.10,414.l.153035
414.p.31221,31221,Justin Jackson,Detroit Lions,nfl.p.31221,RB,6,51.10,414.l.153035
414.p.32993,32993,Tyler Huntley,Baltimore Ravens,nfl.p.32993,QB,10,50.02,414.l.153035
414.p.34009,34009,Skyy Moore,Kansas City Chiefs,nfl.p.34009,WR,8,49.40,414.l.153035
414.p.30860,30860,Dare Ogunbowale,Houston Texans,nfl.p.30860,RB,6,48.70,414.l.153035
414.p.27532,27532,Sammy Watkins,Baltimore Ravens,nfl.p.27532,WR,10,48.50,414.l.153035
414.p.34085,34085,Jake Ferguson,Dallas Cowboys,nfl.p.34085,TE,9,48.40,414.l.153035
414.p.31641,31641,Brandon Powell,Minnesota Vikings,nfl.p.31641,WR,7,47.60,414.l.153035
414.p.32814,32814,DeeJay Dallas,Seattle Seahawks,nfl.p.32814,RB,11,46.20,414.l.153035
414.p.31171,31171,Boston Scott,Philadelphia Eagles,nfl.p.31171,RB,7,46.20,414.l.153035
414.p.34093,34093,Bailey Zappe,New England Patriots,nfl.p.34093,QB,10,45.64,414.l.153035
414.p.34055,34055,David Bell,Cleveland Browns,nfl.p.34055,WR,9,45.40,414.l.153035
414.p.32036,32036,Travis Homer,Chicago Bears,nfl.p.32036,RB,14,45.10,414.l.153035
414.p.34617,34617,Raheem Blackshear,Carolina Panthers,nfl.p.34617,RB,13,45.00,414.l.153035
414.p.33732,33732,Caleb Huntley,Atlanta Falcons,nfl.p.33732,RB,14,44.90,414.l.153035
414.p.32775,32775,Adam Trautman,Denver Broncos,nfl.p.32775,TE,9,44.70,414.l.153035
414.p.31965,31965,Jarrett Stidham,Denver Broncos,nfl.p.31965,QB,9,44.64,414.l.153035
414.p.31945,31945,Justice Hill,Baltimore Ravens,nfl.p.31945,RB,10,44.00,414.l.153035
414.p.33423,33423,Javonte Williams,Denver Broncos,nfl.p.33423,RB,9,44.00,414.l.153035
414.p.28389,28389,Jameis Winston,New Orleans Saints,nfl.p.28389,QB,14,43.92,414.l.153035
414.p.33582,33582,Elijah Mitchell,San Francisco 49ers,nfl.p.33582,RB,9,43.60,414.l.153035
414.p.33473,33473,Amari Rodgers,Houston Texans,nfl.p.33473,WR,6,43.10,414.l.153035
414.p.32018,32018,Ty Johnson,New York Jets,nfl.p.32018,RB,10,42.80,414.l.153035
414.p.34030,34030,Desmond Ridder,Atlanta Falcons,nfl.p.34030,QB,14,42.72,414.l.153035
414.p.32292,32292,Ashton Dulin,Indianapolis Colts,nfl.p.32292,WR,14,42.50,414.l.153035
414.p.32040,32040,Scott Miller,Atlanta Falcons,nfl.p.32040,WR,14,42.30,414.l.153035
414.p.31769,31769,KhaDarel Hodge,Atlanta Falcons,nfl.p.31769,WR,14,41.20,414.l.153035
414.p.33803,33803,Shane Zylstra,Detroit Lions,nfl.p.33803,TE,6,41.00,414.l.153035
414.p.31901,31901,Josh Oliver,Minnesota Vikings,nfl.p.31901,TE,7,40.90,414.l.153035
414.p.31071,31071,Ian Thomas,Carolina Panthers,nfl.p.31071,TE,13,40.70,414.l.153035
414.p.34027,34027,Velus Jones Jr.,Chicago Bears,nfl.p.34027,WR,14,40.00,414.l.153035
414.p.26800,26800,Dustin Hopkins,Los Angeles Chargers,nfl.p.26800,K,8,40.00,414.l.153035
414.p.31093,31093,Durham Smythe,Miami Dolphins,nfl.p.31093,TE,11,40.00,414.l.153035
414.p.34607,34607,Peyton Hendershot,Dallas Cowboys,nfl.p.34607,TE,9,39.50,414.l.153035
414.p.30538,30538,P.J. Walker,Chicago Bears,nfl.p.30538,QB,14,39.14,414.l.153035
414.p.30373,30373,Johnny Mundt,Minnesota Vikings,nfl.p.30373,TE,7,39.00,414.l.153035
414.p.32010,32010,Gardner Minshew,Indianapolis Colts,nfl.p.32010,QB,14,38.82,414.l.153035
414.p.32344,32344,Alec Ingold,Miami Dolphins,nfl.p.32344,RB,11,38.30,414.l.153035
414.p.30256,30256,Marlon Mack,Denver Broncos,nfl.p.30256,RB,9,38.30,414.l.153035
414.p.27560,27560,Teddy Bridgewater,Miami Dolphins,nfl.p.27560,QB,11,38.02,414.l.153035
414.p.33109,33109,Marquez Callaway,Denver Broncos,nfl.p.33109,WR,9,37.80,414.l.153035
414.p.33606,33606,Sam Ehlinger,Indianapolis Colts,nfl.p.33606,QB,14,37.62,414.l.153035
414.p.28267,28267,Cameron Brate,Tampa Bay Buccaneers,nfl.p.28267,TE,11,37.40,414.l.153035
414.p.33171,33171,Mitchell Wilcox,Cincinnati Bengals,nfl.p.33171,TE,17,36.90,414.l.153035
414.p.30132,30132,O.J. Howard,Las Vegas Raiders,nfl.p.30132,TE,6,36.50,414.l.153035
414.p.30502,30502,Zach Pascal,Arizona Cardinals,nfl.p.30502,WR,13,36.00,414.l.153035
414.p.33571,33571,Avery Williams,Atlanta Falcons,nfl.p.33571,RB,14,36.00,414.l.153035
414.p.30287,30287,Eric Saubert,Miami Dolphins,nfl.p.30287,TE,11,35.80,414.l.153035
414.p.34163,34163,Connor Heyward,Pittsburgh Steelers,nfl.p.34163,TE,9,35.80,414.l.153035
414.p.31496,31496,Byron Pringle,Chicago Bears,nfl.p.31496,WR,14,35.50,414.l.153035
414.p.29274,29274,Sterling Shepard,New York Giants,nfl.p.29274,WR,9,34.40,414.l.153035
414.p.34610,34610,Malik Davis,Dallas Cowboys,nfl.p.34610,RB,9,34.40,414.l.153035
414.p.34104,34104,Khalil Shakir,Buffalo Bills,nfl.p.34104,WR,17,34.10,414.l.153035
414.p.34147,34147,Jalen Nailor,Minnesota Vikings,nfl.p.34147,WR,7,32.90,414.l.153035
414.p.24060,24060,Colt McCoy,Arizona Cardinals,nfl.p.24060,QB,13,32.80,414.l.153035
414.p.33470,33470,Dyami Brown,Washington Commanders,nfl.p.33470,WR,14,32.80,414.l.153035
414.p.31973,31973,Zach Gentry,Pittsburgh Steelers,nfl.p.31973,TE,9,32.20,414.l.153035
414.p.32600,32600,Jody Fortson,Kansas City Chiefs,nfl.p.32600,TE,8,31.80,414.l.153035
414.p.34320,34320,Jordan Mason,San Francisco 49ers,nfl.p.34320,RB,9,31.80,414.l.153035
414.p.32187,32187,Steven Sims,Houston Texans,nfl.p.32187,WR,6,31.40,414.l.153035
414.p.29951,29951,C.J. Ham,Minnesota Vikings,nfl.p.29951,RB,7,31.30,414.l.153035
414.p.30955,30955,River Cracraft,Miami Dolphins,nfl.p.30955,WR,11,31.20,414.l.153035
414.p.33329,33329,Lawrence Cager,New York Giants,nfl.p.33329,"WR,TE",9,30.80,414.l.153035
414.p.33512,33512,John Bates,Washington Commanders,nfl.p.33512,TE,14,30.80,414.l.153035
414.p.32596,32596,Craig Reynolds,Detroit Lions,nfl.p.32596,RB,6,30.80,414.l.153035
414.p.34120,34120,Kyren Williams,Los Angeles Rams,nfl.p.34120,RB,7,30.50,414.l.153035
414.p.34126,34126,Teagan Quitoriano,Houston Texans,nfl.p.34126,TE,6,30.30,414.l.153035
414.p.30396,30396,Keelan Cole Sr.,Las Vegas Raiders,nfl.p.30396,WR,6,30.10,414.l.153035
414.p.32729,32729,Denzel Mims,New York Jets,nfl.p.32729,WR,10,29.60,414.l.153035
414.p.33584,33584,Gary Brightwell,New York Giants,nfl.p.33584,RB,9,29.00,414.l.153035
414.p.32456,32456,Donald Parham Jr.,Los Angeles Chargers,nfl.p.32456,TE,8,29.00,414.l.153035
414.p.28658,28658,Eric Tomlinson,Denver Broncos,nfl.p.28658,TE,9,28.90,414.l.153035
414.p.31228,31228,Mike Boone,Houston Texans,nfl.p.31228,RB,6,28.80,414.l.153035
414.p.34133,34133,James Mitchell,Detroit Lions,nfl.p.34133,TE,6,28.30,414.l.153035
414.p.26389,26389,Brandon Bolden,Las Vegas Raiders,nfl.p.26389,RB,6,27.30,414.l.153035
414.p.34083,34083,Pierre Strong Jr.,New England Patriots,nfl.p.34083,RB,10,27.20,414.l.153035
414.p.32691,32691,Jalen Reagor,Minnesota Vikings,nfl.p.32691,WR,7,26.90,414.l.153035
414.p.33535,33535,Brevin Jordan,Houston Texans,nfl.p.33535,TE,6,26.80,414.l.153035
414.p.7777,7777,Marcedes Lewis,Green Bay Packers,nfl.p.7777,TE,14,26.60,414.l.153035
414.p.31178,31178,Cedrick Wilson Jr.,Miami Dolphins,nfl.p.31178,WR,11,26.40,414.l.153035
414.p.29390,29390,Jonathan Williams,Washington Commanders,nfl.p.29390,RB,14,26.20,414.l.153035
414.p.34087,34087,Hassan Haskins,Tennessee Titans,nfl.p.34087,RB,6,26.00,414.l.153035
414.p.32716,32716,KJ Hamler,Denver Broncos,nfl.p.32716,WR,9,25.80,414.l.153035
414.p.32788,32788,Albert Okwuegbunam,Denver Broncos,nfl.p.32788,TE,9,25.50,414.l.153035
414.p.28414,28414,Breshad Perriman,Indianapolis Colts,nfl.p.28414,WR,14,25.30,414.l.153035
414.p.31001,31001,Sony Michel,Los Angeles Chargers,nfl.p.31001,RB,8,24.90,414.l.153035
414.p.30248,30248,Joshua Dobbs,Cleveland Browns,nfl.p.30248,QB,9,24.84,414.l.153035
414.p.31864,31864,N'Keal Harry,Chicago Bears,nfl.p.31864,WR,14,24.60,414.l.153035
414.p.32764,32764,Josiah Deguara,Green Bay Packers,nfl.p.32764,TE,14,24.40,414.l.153035
414.p.8826,8826,DeSean Jackson,Baltimore Ravens,nfl.p.8826,WR,10,24.30,414.l.153035
414.p.28634,28634,Geoff Swaim,Tennessee Titans,nfl.p.28634,TE,6,23.80,414.l.153035
414.p.30627,30627,Pharaoh Brown,Indianapolis Colts,nfl.p.30627,TE,14,23.70,414.l.153035
414.p.34042,34042,Malik Willis,Tennessee Titans,nfl.p.34042,QB,6,23.34,414.l.153035
414.p.33891,33891,Jack Stoll,Philadelphia Eagles,nfl.p.33891,TE,7,23.30,414.l.153035
414.p.31257,31257,Tanner Hudson,Cincinnati Bengals,nfl.p.31257,TE,17,23.20,414.l.153035
414.p.32002,32002,Austin Seibert,Detroit Lions,nfl.p.32002,K,6,23.00,414.l.153035
414.p.28990,28990,Malcolm Brown,Los Angeles Rams,nfl.p.28990,RB,7,22.80,414.l.153035
414.p.30891,30891,Dan Arnold,Philadelphia Eagles,nfl.p.30891,TE,7,22.50,414.l.153035
414.p.33819,33819,Quintin Morris,Buffalo Bills,nfl.p.33819,TE,17,22.40,414.l.153035
414.p.32561,32561,Tom Kennedy,Detroit Lions,nfl.p.32561,WR,6,22.10,414.l.153035
414.p.28461,28461,Tevin Coleman,San Francisco 49ers,nfl.p.28461,RB,9,22.00,414.l.153035
414.p.30707,30707,Corey Clement,Arizona Cardinals,nfl.p.30707,RB,13,21.90,414.l.153035
414.p.32418,32418,David Sills V,New York Giants,nfl.p.32418,WR,9,21.60,414.l.153035
414.p.34203,34203,Skylar Thompson,Miami Dolphins,nfl.p.34203,QB,11,21.46,414.l.153035
414.p.32533,32533,Jeff Smith,New York Giants,nfl.p.32533,WR,9,21.40,414.l.153035
414.p.31500,31500,Darrel Williams,Arizona Cardinals,nfl.p.31500,RB,13,21.10,414.l.153035
414.p.31041,31041,Royce Freeman,Houston Texans,nfl.p.31041,RB,6,21.00,414.l.153035
414.p.34174,34174,Ko Kieft,Tampa Bay Buccaneers,nfl.p.34174,TE,11,21.00,414.l.153035
414.p.33357,33357,Reggie Gilliam,Buffalo Bills,nfl.p.33357,RB,17,20.90,414.l.153035
414.p.30200,30200,Davis Webb,New York Giants,nfl.p.30200,QB,9,20.82,414.l.153035
414.p.33479,33479,Anthony Schwartz,Cleveland Browns,nfl.p.33479,WR,9,20.80,414.l.153035
414.p.32272,32272,David Blough,Arizona Cardinals,nfl.p.32272,QB,13,20.58,414.l.153035
414.p.29432,29432,Derek Watt,Pittsburgh Steelers,nfl.p.29432,RB,9,20.20,414.l.153035
414.p.30209,30209,Kenny Golladay,New York Giants,nfl.p.30209,WR,9,20.10,414.l.153035
414.p.32221,32221,Brett Rypien,Los Angeles Rams,nfl.p.32221,QB,7,20.02,414.l.153035
414.p.30592,30592,Patrick Ricard,Baltimore Ravens,nfl.p.30592,RB,10,20.00,414.l.153035
414.p.31329,31329,Ross Dwelley,San Francisco 49ers,nfl.p.31329,TE,9,19.50,414.l.153035
414.p.32442,32442,Chris Myarick,New York Giants,nfl.p.32442,TE,9,19.50,414.l.153035
414.p.34214,34214,Samori Toure,Green Bay Packers,nfl.p.34214,WR,14,19.20,414.l.153035
414.p.25802,25802,T.Y. Hilton,Dallas Cowboys,nfl.p.25802,WR,9,19.10,414.l.153035
414.p.30571,30571,Anthony Firkser,New England Patriots,nfl.p.30571,TE,10,19.00,414.l.153035
414.p.29678,29678,Marcus Johnson,New York Giants,nfl.p.29678,WR,9,18.90,414.l.153035
414.p.33928,33928,Michael Bandy,Los Angeles Chargers,nfl.p.33928,WR,8,18.90,414.l.153035
414.p.31954,31954,Benny Snell Jr.,Pittsburgh Steelers,nfl.p.31954,RB,9,18.70,414.l.153035
414.p.34216,34216,Zander Horvath,Los Angeles Chargers,nfl.p.34216,RB,8,18.60,414.l.153035
414.p.34100,34100,Sam Howell,Washington Commanders,nfl.p.34100,QB,14,18.26,414.l.153035
414.p.34157,34157,Keaontay Ingram,Arizona Cardinals,nfl.p.34157,RB,13,18.10,414.l.153035
414.p.33211,33211,Rodrigo Blankenship,Indianapolis Colts,nfl.p.33211,K,14,18.00,414.l.153035
414.p.33151,33151,Giovanni Ricci,Carolina Panthers,nfl.p.33151,"RB,TE",13,18.00,414.l.153035
414.p.31301,31301,Kyle Allen,Buffalo Bills,nfl.p.31301,QB,17,17.94,414.l.153035
414.p.32806,32806,Brycen Hopkins,Los Angeles Rams,nfl.p.32806,TE,7,17.90,414.l.153035
414.p.32588,32588,Parker Hesse,Atlanta Falcons,nfl.p.32588,TE,14,17.90,414.l.153035
414.p.29441,29441,Jeff Driskel,Arizona Cardinals,nfl.p.29441,"QB,TE",13,17.22,414.l.153035
414.p.33485,33485,Tre' McKitty,Los Angeles Chargers,nfl.p.33485,TE,8,17.20,414.l.153035
414.p.33381,33381,Matt Ammendola,Kansas City Chiefs,nfl.p.33381,K,8,17.00,414.l.153035
414.p.31405,31405,Cam Sims,Las Vegas Raiders,nfl.p.31405,WR,6,16.90,414.l.153035
414.p.31803,31803,John Wolford,Tampa Bay Buccaneers,nfl.p.31803,QB,11,16.80,414.l.153035
414.p.31008,31008,Ronald Jones,Dallas Cowboys,nfl.p.31008,RB,9,16.20,414.l.153035
414.p.34571,34571,Brandon Johnson,Denver Broncos,nfl.p.34571,WR,9,16.20,414.l.153035
414.p.34119,34119,Kyle Philips,Tennessee Titans,nfl.p.34119,WR,6,15.80,414.l.153035
414.p.33645,33645,Dax Milne,Washington Commanders,nfl.p.33645,WR,14,15.70,414.l.153035
414.p.34579,34579,Jalen Virgil,Denver Broncos,nfl.p.34579,WR,9,15.50,414.l.153035
414.p.33258,33258,Bryce Perkins,Los Angeles Rams,nfl.p.33258,QB,7,15.44,414.l.153035
414.p.33967,33967,Jameson Williams,Detroit Lions,nfl.p.33967,WR,6,15.10,414.l.153035
414.p.29712,29712,Taylor Bertolet,Los Angeles Chargers,nfl.p.29712,K,8,15.00,414.l.153035
414.p.31379,31379,Phillip Lindsay,Indianapolis Colts,nfl.p.31379,RB,14,14.80,414.l.153035
414.p.31139,31139,Jordan Wilkins,Indianapolis Colts,nfl.p.31139,RB,14,14.70,414.l.153035
414.p.33265,33265,Salvon Ahmed,Miami Dolphins,nfl.p.33265,RB,11,14.20,414.l.153035
414.p.32612,32612,Gunner Olszewski,Pittsburgh Steelers,nfl.p.32612,WR,9,14.20,414.l.153035
414.p.34278,34278,Armani Rogers,Washington Commanders,nfl.p.34278,TE,14,14.00,414.l.153035
414.p.33444,33444,Dee Eskridge,Seattle Seahawks,nfl.p.33444,WR,11,13.80,414.l.153035
414.p.30290,30290,Trent Taylor,Cincinnati Bengals,nfl.p.30290,WR,17,13.70,414.l.153035
414.p.24967,24967,Tyrod Taylor,New York Giants,nfl.p.24967,QB,9,13.32,414.l.153035
414.p.34154,34154,Grant Calcaterra,Philadelphia Eagles,nfl.p.34154,TE,7,13.10,414.l.153035
414.p.33590,33590,Chris Evans,Cincinnati Bengals,nfl.p.33590,RB,17,12.80,414.l.153035
414.p.32029,32029,Trace McSorley,New England Patriots,nfl.p.32029,QB,10,12.58,414.l.153035
414.p.33391,33391,Trey Lance,San Francisco 49ers,nfl.p.33391,QB,9,12.46,414.l.153035
414.p.32871,32871,James Proche II,Baltimore Ravens,nfl.p.32871,WR,10,12.20,414.l.153035
414.p.28493,28493,Jamison Crowder,New York Giants,nfl.p.28493,WR,9,12.00,414.l.153035
414.p.32225,32225,Andrew Beck,Houston Texans,nfl.p.32225,TE,6,11.90,414.l.153035
414.p.24830,24830,Kyle Rudolph,Tampa Bay Buccaneers,nfl.p.24830,TE,11,11.80,414.l.153035
414.p.30563,30563,Nick Mullens,Minnesota Vikings,nfl.p.30563,QB,7,11.76,414.l.153035
414.p.32696,32696,Jordan Love,Green Bay Packers,nfl.p.32696,QB,14,11.70,414.l.153035
414.p.29328,29328,Nick Vannett,New Orleans Saints,nfl.p.29328,TE,14,11.50,414.l.153035
414.p.32943,32943,Andre Baccellia,Arizona Cardinals,nfl.p.32943,WR,13,11.50,414.l.153035
414.p.33507,33507,Kene Nwangwu,Minnesota Vikings,nfl.p.33507,RB,7,11.50,414.l.153035
414.p.32884,32884,Freddie Swain,Miami Dolphins,nfl.p.32884,WR,11,11.40,414.l.153035
414.p.34139,34139,Kevin Harris,New England Patriots,nfl.p.34139,RB,10,11.20,414.l.153035
414.p.27619,27619,John Brown,Buffalo Bills,nfl.p.27619,WR,17,11.20,414.l.153035
414.p.28474,28474,David Johnson,New Orleans Saints,nfl.p.28474,RB,14,11.10,414.l.153035
414.p.34520,34520,Deven Thompkins,Tampa Bay Buccaneers,nfl.p.34520,WR,11,10.80,414.l.153035
414.p.32763,32763,Darrynton Evans,Chicago Bears,nfl.p.32763,RB,14,10.70,414.l.153035
414.p.28974,28974,Jake Kumerow,Buffalo Bills,nfl.p.28974,WR,17,10.40,414.l.153035
414.p.33114,33114,Tony Jones Jr.,Denver Broncos,nfl.p.33114,RB,9,10.40,414.l.153035
414.p.28482,28482,Ty Montgomery,New England Patriots,nfl.p.28482,WR,10,10.30,414.l.153035
414.p.32746,32746,Ke'Shawn Vaughn,Tampa Bay Buccaneers,nfl.p.32746,RB,11,10.20,414.l.153035
414.p.29257,29257,Laquon Treadwell,Baltimore Ravens,nfl.p.29257,WR,10,10.20,414.l.153035
414.p.28365,28365,Chris Manhertz,Denver Broncos,nfl.p.28365,TE,9,10.20,414.l.153035
414.p.34110,34110,Snoop Conner,Jacksonville Jaguars,nfl.p.34110,RB,11,10.20,414.l.153035
414.p.28638,28638,Trevor Siemian,Cincinnati Bengals,nfl.p.28638,QB,17,10.16,414.l.153035
414.p.28505,28505,Blake Bell,Kansas City Chiefs,nfl.p.28505,TE,8,10.00,414.l.153035
414.p.31808,31808,Tristan Vizcaino,Dallas Cowboys,nfl.p.31808,K,9,10.00,414.l.153035
414.p.34310,34310,Ronnie Rivers,Los Angeles Rams,nfl.p.34310,RB,7,10.00,414.l.153035
414.p.34049,34049,Tyrion Davis-Price,San Francisco 49ers,nfl.p.34049,RB,9,9.90,414.l.153035
414.p.28473,28473,Tyler Kroft,Miami Dolphins,nfl.p.28473,TE,11,9.70,414.l.153035
