date,player_key,player_id,player,source_type,transaction_type,source_team_key,source_team_name,destination_team_key,destination_team_name
2022-09-30 08:07:05,414.p.29369,29369,Dak Prescott,freeagents,add,,,414.l.153035.t.9,Spark that Spliff
2022-09-30 08:07:05,414.p.29235,29235,Jared Goff,team,drop,414.l.153035.t.9,Spark that Spliff,,
2022-09-29 21:21:27,414.p.26664,26664,Robert Woods,freeagents,add,,,414.l.153035.t.10,The Hebrew Hammer
2022-09-29 21:21:27,414.p.29274,29274,Sterling Shepard,team,drop,414.l.153035.t.10,The Hebrew Hammer,,
2022-09-29 11:46:03,414.p.31127,31127,Tyler Conklin,freeagents,add,,,414.l.153035.t.3,Big Ditkas
2022-09-29 11:46:03,414.p.29236,29236,Carson Wentz,team,drop,414.l.153035.t.3,Big Ditkas,,
2022-09-29 10:10:23,414.p.31104,31104,Chase Edmonds,team,trade,414.l.153035.t.4,Romo-Erotica,414.l.153035.t.7,Johnny Utah
2022-09-29 10:10:23,414.p.33415,33415,Rashod Bateman,team,trade,414.l.153035.t.7,Johnny Utah,414.l.153035.t.4,Romo-Erotica
2022-09-28 20:29:19,414.p.32719,32719,Chase Claypool,freeagents,add,,,414.l.153035.t.8,Poon Monsoon
2022-09-28 19:01:26,414.p.29235,29235,Jared Goff,freeagents,add,,,414.l.153035.t.9,Spark that Spliff
2022-09-28 19:01:26,414.p.32523,32523,Greg Dortch,team,drop,414.l.153035.t.9,Spark that Spliff,,
2022-09-28 11:24:21,414.p.100004,100004,Cincinnati,team,drop,414.l.153035.t.8,Poon Monsoon,,
2022-09-28 10:49:05,414.p.27369,27369,Brett Maher,freeagents,add,,,414.l.153035.t.7,Johnny Utah
2022-09-28 10:49:05,414.p.30266,30266,Jake Elliott,team,drop,414.l.153035.t.7,Johnny Utah,,
2022-09-28 10:46:35,414.p.30150,30150,Zay Jones,freeagents,add,,,414.l.153035.t.3,Big Ditkas
2022-09-28 10:46:35,414.p.32713,32713,Cole Kmet,team,drop,414.l.153035.t.3,Big Ditkas,,
2022-09-28 08:36:08,414.p.100019,100019,New York,freeagents,add,,,414.l.153035.t.9,Spark that Spliff
2022-09-28 08:36:08,414.p.100018,100018,New Orleans,team,drop,414.l.153035.t.9,Spark that Spliff,,
2022-09-28 01:30:15,414.p.100016,100016,Minnesota,waivers,add,,,414.l.153035.t.7,Johnny Utah
2022-09-28 01:30:15,414.p.100033,100033,Baltimore,team,drop,414.l.153035.t.7,Johnny Utah,,
2022-09-28 01:30:15,414.p.27648,27648,Logan Thomas,waivers,add,,,414.l.153035.t.5,Fuck Yas all
2022-09-28 01:30:15,414.p.29269,29269,Hunter Henry,team,drop,414.l.153035.t.5,Fuck Yas all,,
2022-09-28 01:30:15,414.p.30142,30142,David Njoku,waivers,add,,,414.l.153035.t.7,Johnny Utah
2022-09-28 01:30:15,414.p.32843,32843,Darnell Mooney,team,drop,414.l.153035.t.7,Johnny Utah,,
2022-09-28 01:30:15,414.p.100006,100006,Dallas,waivers,add,,,414.l.153035.t.3,Big Ditkas
2022-09-28 01:30:15,414.p.30614,30614,Taysom Hill,team,drop,414.l.153035.t.3,Big Ditkas,,
2022-09-27 15:34:53,414.p.8432,8432,Nick Folk,team,drop,414.l.153035.t.12,WARREN MOON,,
2022-09-25 08:32:55,414.p.100018,100018,New Orleans,freeagents,add,,,414.l.153035.t.9,Spark that Spliff
2022-09-25 08:32:55,414.p.26664,26664,Robert Woods,team,drop,414.l.153035.t.9,Spark that Spliff,,
2022-09-25 08:20:24,414.p.30352,30352,Noah Brown,freeagents,add,,,414.l.153035.t.2,Yordong
2022-09-23 13:54:02,414.p.8432,8432,Nick Folk,freeagents,add,,,414.l.153035.t.12,WARREN MOON
2022-09-21 18:19:50,414.p.30346,30346,Harrison Butker,freeagents,add,,,414.l.153035.t.12,WARREN MOON
2022-09-21 18:19:50,414.p.8565,8565,Matt Prater,team,drop,414.l.153035.t.12,WARREN MOON,,
2022-09-21 07:12:18,414.p.100021,100021,Philadelphia,freeagents,add,,,414.l.153035.t.8,Poon Monsoon
2022-09-21 07:12:18,414.p.32756,32756,Zack Moss,team,drop,414.l.153035.t.8,Poon Monsoon,,
2022-09-21 06:22:42,414.p.31500,31500,Darrel Williams,freeagents,add,,,414.l.153035.t.12,WARREN MOON
2022-09-21 06:22:42,414.p.32719,32719,Chase Claypool,team,drop,414.l.153035.t.12,WARREN MOON,,
2022-09-21 01:33:03,414.p.30136,30136,Evan Engram,waivers,add,,,414.l.153035.t.3,Big Ditkas
2022-09-21 01:33:03,414.p.34007,34007,George Pickens,team,drop,414.l.153035.t.3,Big Ditkas,,
2022-09-21 01:33:03,414.p.27590,27590,Jimmy Garoppolo,waivers,add,,,414.l.153035.t.2,Yordong
2022-09-21 01:33:03,414.p.31074,31074,Nyheim Hines,team,drop,414.l.153035.t.2,Yordong,,
2022-09-21 01:33:03,414.p.29236,29236,Carson Wentz,waivers,add,,,414.l.153035.t.3,Big Ditkas
2022-09-21 01:33:03,414.p.33391,33391,Trey Lance,team,drop,414.l.153035.t.3,Big Ditkas,,
2022-09-18 17:06:27,414.p.100003,100003,Chicago,freeagents,add,,,414.l.153035.t.6,Greek Magic
2022-09-18 17:06:27,414.p.28402,28402,DeVante Parker,team,drop,414.l.153035.t.6,Greek Magic,,
2022-09-18 14:20:14,414.p.26813,26813,Rex Burkhead,freeagents,add,,,414.l.153035.t.1,F.Y.H.
2022-09-18 14:20:14,414.p.34079,34079,Isaiah Spiller,team,drop,414.l.153035.t.1,F.Y.H.,,
2022-09-18 10:23:58,414.p.30256,30256,Marlon Mack,team,drop,414.l.153035.t.2,Yordong,,
2022-09-18 10:17:55,414.p.32523,32523,Greg Dortch,freeagents,add,,,414.l.153035.t.9,Spark that Spliff
2022-09-18 10:17:55,414.p.29785,29785,Chosen Anderson,team,drop,414.l.153035.t.9,Spark that Spliff,,
2022-09-18 09:08:46,414.p.33138,33138,James Robinson,freeagents,add,,,414.l.153035.t.6,Greek Magic
2022-09-18 09:08:46,414.p.34019,34019,James Cook,team,drop,414.l.153035.t.6,Greek Magic,,
2022-09-18 08:57:40,414.p.29785,29785,Chosen Anderson,freeagents,add,,,414.l.153035.t.9,Spark that Spliff
2022-09-18 08:57:40,414.p.24815,24815,Mark Ingram II,team,drop,414.l.153035.t.9,Spark that Spliff,,
2022-09-18 08:57:05,414.p.24815,24815,Mark Ingram II,freeagents,add,,,414.l.153035.t.9,Spark that Spliff
2022-09-18 08:55:49,414.p.31457,31457,Dontrell Hilliard,team,drop,414.l.153035.t.9,Spark that Spliff,,
2022-09-17 08:38:11,414.p.29274,29274,Sterling Shepard,freeagents,add,,,414.l.153035.t.10,The Hebrew Hammer
2022-09-17 08:38:11,414.p.33408,33408,Kadarius Toney,team,drop,414.l.153035.t.10,The Hebrew Hammer,,
2022-09-16 07:34:59,414.p.32756,32756,Zack Moss,freeagents,add,,,414.l.153035.t.8,Poon Monsoon
2022-09-16 07:34:59,414.p.31144,31144,Marquez Valdes-Scantling,team,drop,414.l.153035.t.8,Poon Monsoon,,
2022-09-15 20:00:28,414.p.30426,30426,Younghoe Koo,freeagents,add,,,414.l.153035.t.11,The Moose Knucklers
2022-09-15 20:00:28,414.p.33211,33211,Rodrigo Blankenship,team,drop,414.l.153035.t.11,The Moose Knucklers,,
2022-09-15 09:40:10,414.p.30614,30614,Taysom Hill,freeagents,add,,,414.l.153035.t.3,Big Ditkas
2022-09-15 09:40:10,414.p.33138,33138,James Robinson,team,drop,414.l.153035.t.3,Big Ditkas,,
2022-09-15 07:09:55,414.p.29344,29344,Tyler Higbee,freeagents,add,,,414.l.153035.t.2,Yordong
2022-09-15 07:08:50,414.p.27120,27120,Brandon McManus,freeagents,add,,,414.l.153035.t.2,Yordong
2022-09-15 07:08:09,414.p.100010,100010,Tennessee,team,drop,414.l.153035.t.2,Yordong,,
2022-09-15 07:07:57,414.p.30346,30346,Harrison Butker,team,drop,414.l.153035.t.2,Yordong,,
2022-09-14 17:30:03,414.p.100024,100024,Los Angeles,freeagents,add,,,414.l.153035.t.4,Romo-Erotica
2022-09-14 17:30:03,414.p.34095,34095,Isaiah Likely,team,drop,414.l.153035.t.4,Romo-Erotica,,
2022-09-14 16:08:57,414.p.30157,30157,Gerald Everett,freeagents,add,,,414.l.153035.t.9,Spark that Spliff
2022-09-14 16:08:57,414.p.29236,29236,Carson Wentz,team,drop,414.l.153035.t.9,Spark that Spliff,,
2022-09-14 09:38:35,414.p.29236,29236,Carson Wentz,freeagents,add,,,414.l.153035.t.9,Spark that Spliff
2022-09-14 09:34:34,414.p.31457,31457,Dontrell Hilliard,freeagents,add,,,414.l.153035.t.9,Spark that Spliff
2022-09-14 07:19:53,414.p.33465,33465,Joshua Palmer,freeagents,add,,,414.l.153035.t.4,Romo-Erotica
2022-09-14 07:19:53,414.p.34047,34047,Rachaad White,team,drop,414.l.153035.t.4,Romo-Erotica,,
2022-09-14 06:06:26,414.p.30153,30153,Curtis Samuel,freeagents,add,,,414.l.153035.t.12,WARREN MOON
2022-09-14 06:06:26,414.p.30777,30777,Robert Tonyan,team,drop,414.l.153035.t.12,WARREN MOON,,
2022-09-14 01:37:35,414.p.100005,100005,Cleveland,waivers,add,,,414.l.153035.t.4,Romo-Erotica
2022-09-14 01:37:35,414.p.100018,100018,New Orleans,team,drop,414.l.153035.t.4,Romo-Erotica,,
2022-09-14 01:37:35,414.p.25718,25718,Ryan Tannehill,waivers,add,,,414.l.153035.t.1,F.Y.H.
2022-09-14 01:37:35,414.p.29369,29369,Dak Prescott,team,drop,414.l.153035.t.1,F.Y.H.,,
2022-09-14 01:37:35,414.p.31394,31394,Jeff Wilson Jr.,waivers,add,,,414.l.153035.t.10,The Hebrew Hammer
2022-09-14 01:37:35,414.p.33582,33582,Elijah Mitchell,team,drop,414.l.153035.t.10,The Hebrew Hammer,,
2022-09-14 01:37:35,414.p.33138,33138,James Robinson,waivers,add,,,414.l.153035.t.3,Big Ditkas
2022-09-14 01:37:35,414.p.34107,34107,Tyler Allgeier,team,drop,414.l.153035.t.3,Big Ditkas,,
2022-09-13 15:16:04,414.p.8780,8780,Matt Ryan,team,drop,414.l.153035.t.9,Spark that Spliff,,
2022-09-11 13:02:57,414.p.28514,28514,Mike Davis,team,drop,414.l.153035.t.9,Spark that Spliff,,
2022-09-11 09:39:30,414.p.100009,100009,Green Bay,freeagents,add,,,414.l.153035.t.11,The Moose Knucklers
2022-09-11 09:39:30,414.p.100006,100006,Dallas,team,drop,414.l.153035.t.11,The Moose Knucklers,,
2022-09-09 09:13:16,414.p.34095,34095,Isaiah Likely,freeagents,add,,,414.l.153035.t.4,Romo-Erotica
2022-09-09 09:13:16,414.p.30285,30285,Isaiah McKenzie,team,drop,414.l.153035.t.4,Romo-Erotica,,
2022-09-08 18:45:02,414.p.31164,31164,Russell Gage,freeagents,add,,,414.l.153035.t.11,The Moose Knucklers
2022-09-08 18:45:02,414.p.30142,30142,David Njoku,team,drop,414.l.153035.t.11,The Moose Knucklers,,
2022-09-08 18:23:28,414.p.30259,30259,George Kittle,team,trade,414.l.153035.t.3,Big Ditkas,414.l.153035.t.11,The Moose Knucklers
2022-09-08 18:23:28,414.p.30994,30994,DJ Moore,team,trade,414.l.153035.t.11,The Moose Knucklers,414.l.153035.t.3,Big Ditkas
2022-09-08 14:37:45,414.p.32762,32762,Devin Duvernay,freeagents,add,,,414.l.153035.t.8,Poon Monsoon
2022-09-08 14:37:45,414.p.100009,100009,Green Bay,team,drop,414.l.153035.t.8,Poon Monsoon,,
2022-09-07 13:51:03,414.p.33211,33211,Rodrigo Blankenship,freeagents,add,,,414.l.153035.t.11,The Moose Knucklers
2022-09-07 13:50:16,414.p.34078,34078,Zamir White,team,drop,414.l.153035.t.11,The Moose Knucklers,,
2022-09-06 22:54:46,414.p.9520,9520,Ryan Succop,freeagents,add,,,414.l.153035.t.6,Greek Magic
2022-09-06 22:54:46,414.p.33437,33437,Rondale Moore,team,drop,414.l.153035.t.6,Greek Magic,,
2022-09-04 19:01:18,414.p.30266,30266,Jake Elliott,freeagents,add,,,414.l.153035.t.7,Johnny Utah
2022-09-04 19:01:18,414.p.28227,28227,Cairo Santos,team,drop,414.l.153035.t.7,Johnny Utah,,
2022-09-03 03:30:45,414.p.26800,26800,Dustin Hopkins,freeagents,add,,,414.l.153035.t.4,Romo-Erotica
2022-09-03 03:29:39,414.p.34054,34054,Brian Robinson,freeagents,add,,,414.l.153035.t.4,Romo-Erotica
2022-09-03 03:29:39,414.p.9520,9520,Ryan Succop,team,drop,414.l.153035.t.4,Romo-Erotica,,
2022-09-02 01:09:53,414.p.28514,28514,Mike Davis,waivers,add,,,414.l.153035.t.9,Spark that Spliff
2022-08-31 20:48:14,414.p.30285,30285,Isaiah McKenzie,freeagents,add,,,414.l.153035.t.4,Romo-Erotica
2022-08-31 20:48:14,414.p.34009,34009,Skyy Moore,team,drop,414.l.153035.t.4,Romo-Erotica,,
2022-08-31 10:18:57,414.p.27548,27548,Brandin Cooks,team,trade,414.l.153035.t.9,Spark that Spliff,414.l.153035.t.1,F.Y.H.
2022-08-31 10:18:57,414.p.32732,32732,AJ Dillon,team,trade,414.l.153035.t.1,F.Y.H.,414.l.153035.t.9,Spark that Spliff
2022-08-31 08:09:26,414.p.8780,8780,Matt Ryan,freeagents,add,,,414.l.153035.t.9,Spark that Spliff
2022-08-31 08:09:26,414.p.34054,34054,Brian Robinson,team,drop,414.l.153035.t.9,Spark that Spliff,,
2022-08-30 13:35:14,414.p.32788,32788,Albert Okwuegbunam,freeagents,add,,,414.l.153035.t.11,The Moose Knucklers
2022-08-30 13:29:43,414.p.31852,31852,Noah Fant,team,drop,414.l.153035.t.11,The Moose Knucklers,,
2022-08-30 07:06:00,414.p.100004,100004,Cincinnati,freeagents,add,,,414.l.153035.t.8,Poon Monsoon
2022-08-30 07:06:00,414.p.28514,28514,Mike Davis,team,drop,414.l.153035.t.8,Poon Monsoon,,
2022-08-29 23:56:20,414.p.28514,28514,Mike Davis,freeagents,add,,,414.l.153035.t.8,Poon Monsoon
2022-08-29 23:56:20,414.p.33138,33138,James Robinson,team,drop,414.l.153035.t.8,Poon Monsoon,,
2022-08-29 23:28:08,414.p.100018,100018,New Orleans,freeagents,add,,,414.l.153035.t.4,Romo-Erotica
2022-08-29 23:28:08,414.p.33989,33989,Christian Watson,team,drop,414.l.153035.t.4,Romo-Erotica,,
2022-08-29 23:27:07,414.p.100007,100007,Denver,freeagents,add,,,414.l.153035.t.3,Big Ditkas
2022-08-29 23:27:07,414.p.100024,100024,Los Angeles,team,drop,414.l.153035.t.3,Big Ditkas,,
2022-08-29 21:54:01,414.p.8565,8565,Matt Prater,freeagents,add,,,414.l.153035.t.12,WARREN MOON
2022-08-29 21:54:01,414.p.30118,30118,Corey Davis,team,drop,414.l.153035.t.12,WARREN MOON,,
2022-08-29 21:48:48,414.p.100010,100010,Tennessee,freeagents,add,,,414.l.153035.t.2,Yordong
2022-08-29 21:48:48,414.p.29650,29650,J.D. McKissic,team,drop,414.l.153035.t.2,Yordong,,
2022-08-29 21:41:23,414.p.31882,31882,Irv Smith Jr.,freeagents,add,,,414.l.153035.t.1,F.Y.H.
2022-08-29 21:41:23,414.p.29235,29235,Jared Goff,team,drop,414.l.153035.t.1,F.Y.H.,,
