player_key,player_id,player_name,team,nfl_player_key,position,bye_week,points,league_key
423.p.30995,30995,Hayden Hurst,Los Angeles Chargers,nfl.p.30995,TE,5,42.40,423.l.129200
423.p.31394,31394,Jeff Wilson Jr.,Miami Dolphins,nfl.p.31394,RB,10,41.30,423.l.129200
423.p.32727,32727,Van Jefferson,Pittsburgh Steelers,nfl.p.32727,WR,6,41.30,423.l.129200
423.p.28442,28442,Ameer Abdullah,Las Vegas Raiders,nfl.p.28442,RB,13,41.00,423.l.129200
423.p.30278,30278,Jamal Agnew,Jacksonville Jaguars,nfl.p.30278,WR,9,40.30,423.l.129200
423.p.31090,31090,Will Dissly,Los Angeles Chargers,nfl.p.31090,TE,5,40.20,423.l.129200
423.p.30373,30373,Johnny Mundt,Minnesota Vikings,nfl.p.30373,TE,13,40.20,423.l.129200
423.p.30154,30154,Dalvin Cook,New York Jets,nfl.p.30154,RB,7,40.20,423.l.129200
423.p.32398,32398,Deonte Harty,Baltimore Ravens,nfl.p.32398,WR,13,40.00,423.l.129200
423.p.33973,33973,Treylon Burks,Tennessee Titans,nfl.p.33973,WR,7,39.90,423.l.129200
423.p.34163,34163,Connor Heyward,Pittsburgh Steelers,nfl.p.34163,TE,6,39.70,423.l.129200
423.p.31104,31104,Chase Edmonds,Tampa Bay Buccaneers,nfl.p.31104,RB,5,39.70,423.l.129200
423.p.31046,31046,Mason Rudolph,Tennessee Titans,nfl.p.31046,QB,7,39.56,423.l.129200
